target_month,cash,hurdle,market,total_gross,long_contribution,short_contribution,gross,net,n,max_weight,missing_n,missing_gross,traded_0,total_0,traded_10,total_10,traded_20,total_20,traded_30,total_30,traded_50,total_50,adverse_missing_total_20,model
2022-11,0.0034583333333333,0.0067916666666666,0.0537528602936998,0.011235830495532124,0.0453267991135319,-0.037549301951333075,2.0,0.08312236529728978,200,0.015393691280111529,0,0.0,0.4645341603745845,0.011235830495532124,0.4648948959235787,0.010770935599608546,0.46525596905912925,0.010305318557413866,0.46561738028404165,0.009838978354679999,0.4663412190182096,0.008904124400441077,0.010305318557413866,lasso
2022-12,0.0035416666666666,0.006875,-0.058971449299161,-0.024559852272847568,-0.0562055654216777,0.02810404648216353,2.0,0.08358472350835933,200,0.01931740186856353,1,0.01916415276491641,0.6439088383228544,-0.024559852272847568,0.6440954557956143,-0.02520394772864318,0.6442825352968535,-0.025848417343441274,0.6444700782751016,-0.026493262507672873,0.6448465604879364,-0.02778408507528725,-0.045012570108357686,lasso
2023-01,0.0037833333333333,0.0071166666666666,0.061752832400052,-0.0274179284890819,0.07886958534783063,-0.11007084717024583,2.0,-0.047336416853870245,200,0.0195266358314613,0,0.0,3.481983803769829,-0.0274179284890819,3.4830513131164893,-0.03090097980219839,3.4841208554607848,-0.03438617020000347,3.4851924383856123,-0.03787350580423874,3.4873417565119014,-0.04485463727164141,-0.03438617020000347,lasso
2023-02,0.003875,0.0072083333333333,-0.0261124466467153,0.020934636657214362,-0.015555027749317668,0.03261466440653203,2.0,-0.04702761623831808,200,0.017692973184312115,2,0.03538594636862423,0.9465926530463289,0.020934636657214362,0.9516746850852474,0.019982961972129114,0.9568071397680944,0.019021022377678172,0.9619799713506647,0.018048696743162368,0.9725388764365943,0.016071942275031392,-0.016364923990946058,lasso
2023-03,0.0039083333333333,0.0072416666666666,0.035051572358727,-0.0010850131551532523,-0.04001970507525473,0.035026358586768176,2.0,-0.012351401375695459,200,0.01871512759417758,2,0.025944070062097337,1.1724112649138572,-0.0010850131551532523,1.1728156747666934,-0.0022578288299199456,1.1732252142769215,-0.0034314635837070957,1.1736399620913578,-0.004605933041427326,1.1744855987162366,-0.006957441148734435,-0.029375533645804433,lasso
2023-04,0.0041,0.0074333333333333,0.0146423608829704,-0.0029696119258052272,-0.016213331447775068,0.009143719521969839,1.9999999999999998,-0.012502742664536992,200,0.017542233576669106,0,0.0,1.1550071241895854,-0.0029696119258052272,1.155662854000159,-0.004125274779805386,1.1563205867775135,-0.005282253099360254,1.156980340017804,-0.00644055294585864,1.1583059800023676,-0.008761141825817064,-0.005282253099360254,lasso
2023-05,0.0042833333333333,0.0076166666666666,0.0024823239348792,0.009015185966491462,-0.007239225476149796,0.011971078109307958,2.0,-0.03232327609836405,200,0.018201774668559993,0,0.0,1.0873540809248268,0.009015185966491462,1.087892421331889,0.007927293545159572,1.088432627544095,0.0068383207114032715,1.0889747110652332,0.0057482618332957616,1.0900645566294327,0.0035648631833442987,0.0068383207114032715,lasso
2023-06,0.0043,0.0076333333333333,0.0647275128414313,0.00445396817774041,0.06929571232069892,-0.0691417441429585,2.0,-0.0034700054779255307,200,0.019747815294562748,1,0.019747815294562748,1.1828407359016655,0.00445396817774041,1.1830022941616498,0.0032709658835787603,1.1831643625178965,0.0020876394527046174,1.1833269439905314,0.0009039873457688161,1.183653658500924,-0.0014643001147642103,-0.017660175841858132,lasso
2023-07,0.0043749999999999,0.0077083333333333,0.0311389139803792,-0.019792497522462496,0.026493277348034302,-0.050660774870496694,2.0,-0.02922611645528983,200,0.01845915555989612,0,0.0,1.2474106427874436,-0.019792497522462496,1.2487909229962604,-0.021041288445458755,1.2501748416802798,-0.022292847205823054,1.2515624148955524,-0.023547184767149152,1.2543485896752853,-0.026064240470838922,-0.022292847205823054,lasso
2023-08,0.0044166666666666,0.00775,-0.0177164324814337,0.04697605262447374,-0.014482284113755827,0.05704167007156297,2.0000000000000004,-0.017967216001814168,200,0.019531756376153276,0,0.0,1.159944735741954,0.04697605262447374,1.1610389125727838,0.045815013711900957,1.1621523566000689,0.044651747911273604,1.1632793183657708,0.04348621466937643,1.1655495285202297,0.041148304981872594,0.044651747911273604,lasso
